statedisdec,demsharenext,demshareprev,use,demwinprev,difdemshare,difdemshare2,difdemshare3,difdemshare4,demofficeexp,demelectexp,othofficeexp,othelectexp,right,rdifdemshare,rdifdemshare2,rdifdemshare3,rdifdemshare4,difdemsharenext
2025,.22670284,.33349171,1,0,-.53129596,.28227538,-.14997177,.0796794,0,0,3,3,0,0,0,0,0,-.10678887
2025,.33790359,.22599357,1,0,-.54659426,.2987653,-.16330339,.089260697,0,0,4,4,0,0,0,0,0,.11191002
2025,.48971498,.22670284,1,0,-.32419279,.10510097,-.034072977,.011046213,0,0,5,5,0,0,0,0,0,.26301214
2025,,.33790359,,0,-.02057004,.00042312653,-8.7037297e-06,1.7903606e-07,0,0,6,6,0,0,0,0,0,
2026,.45703575,,,,-.07129094,.0050823982,-.00036232895,.00002583077,0,1,.16666667,.16666667,0,0,0,0,0,
2026,.71935195,.42015338,1,0,.049454004,.0024456985,.00012094958,5.9814411e-06,0,0,0,0,1,.049454004,.0024456985,.00012094958,5.9814411e-06,.29919857
2026,.76196086,.45703575,1,1,.47124714,.22207387,.10465167,.049316801,1,1,0,0,1,.47124714,.22207387,.10465167,.049316801,.30492511
2026,,.71935195,,1,.52392173,.27449396,.14381336,.075346947,2,2,0,0,1,.52392173,.27449396,.14381336,.075346947,
3011,.42821479,,,,-.18298072,.033481944,-.00612655,.0011210404,0,0,.82738096,.86309522,0,0,0,0,0,
3011,.31093279,.39734834,1,0,-.14357042,.020612467,-.0029593406,.00042487378,0,0,1,1,0,0,0,0,0,-.086415559
3011,,.42821479,,0,-.3781344,.14298563,-.054067783,.020444889,0,0,2,2,0,0,0,0,0,
3012,.44416913,,,,-.34480408,.11888985,-.040993705,.014134797,0,0,1.8214285,1.8392857,0,0,0,0,0,
3012,.35986382,.32658932,1,0,-.1116617,.012468336,-.0013922356,.00015545939,0,0,4,4,0,0,0,0,0,.033274502
3012,.44239929,.44416913,1,0,-.27607501,.076217405,-.021041721,.0058090934,0,0,5,5,0,0,0,0,0,-.0017698407
3012,.31180677,.35986382,1,0,-.1106061,.01223371,-.001353123,.00014966367,0,0,0,0,0,0,0,0,0,-.04805705
3012,,.44239929,,0,-.37298647,.13911891,-.051889468,.01935407,0,1,1,1,0,0,0,0,0,
3013,0,,,,-.48730874,.23746981,-.11572111,.05639191,0,0,2.1041667,2.4270833,0,0,0,0,0,
3013,0,.25634563,1,0,-1,1,-1,1,0,0,0,0,0,0,0,0,0,-.25634563
3013,0,0,1,0,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0
3013,0,0,1,0,-1,1,-1,1,0,0,5,5,0,0,0,0,0,0
3013,,0,,0,-1,1,-1,1,0,0,6,6,0,0,0,0,0,
3014,.28860345,,,,-1,1,-1,1,0,0,1.5386904,1.7648809,0,0,0,0,0,
3014,.36222914,0,1,0,-.42279306,.17875397,-.07557594,.031952981,0,0,8,8,0,0,0,0,0,.36222914
3014,0,.28860345,1,0,-.27554175,.075923257,-.020920027,.005764341,0,0,9,9,0,0,0,0,0,-.28860345
3014,.25114423,.36222914,1,0,-1,1,-1,1,0,0,10,10,0,0,0,0,0,-.11108491
3014,,0,,0,-.49771154,.24771677,-.1232915,.0613636,0,0,11,11,0,0,0,0,0,
3015,.2707046,,,,-1,1,-1,1,0,0,1.4090909,1.65,0,0,0,0,0,
3015,.22199708,0,1,0,-.45859078,.2103055,-.09644416,.044228405,0,0,0,0,0,0,0,0,0,.22199708
3015,.82728189,.2707046,1,0,-.55600584,.3091425,-.17188503,.095569082,0,0,14,14,0,0,0,0,0,.55657732
3015,.22438374,.22199708,1,0,.65456378,.42845374,.28045031,.18357262,0,0,15,15,1,.65456378,.42845374,.28045031,.18357262,.0023866594
3015,,.82728189,,1,-.55123246,.30385721,-.16749597,.092329212,1,1,15,16,0,0,0,0,0,
3016,1,,,,.080998629,.0065607778,.000531414,.000043043809,0,0,.31111112,.45555556,1,.080998629,.0065607778,.000531414,.000043043809,
3016,.52740651,.51546991,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,.011936605
3016,.71718711,1,1,1,.054813027,.003004468,.00016468398,9.0268277e-06,2,2,0,0,1,.054813027,.003004468,.00016468398,9.0268277e-06,-.28281289
3016,,.52740651,,1,.43437421,.18868096,.081958145,.035600502,3,3,0,0,1,.43437421,.18868096,.081958145,.035600502,
3021,.54867083,,,,-.028353095,.00080389797,-.000022792996,6.4625198e-07,0,0,.82738096,.86309522,0,0,0,0,0,
3021,.5464462,.48582345,1,0,.097341686,.0094754035,.00092235178,.00008978328,0,1,1,1,1,.097341686,.0094754035,.00092235178,.00008978328,.060622752
3021,,.54867083,,1,.092892379,.0086289942,.0008015678,.000074459538,1,2,0,0,1,.092892379,.0086289942,.0008015678,.000074459538,
3022,.59636056,,,,.038528919,.0014844777,.000057195317,2.2036738e-06,0,0,1.8214285,1.8392857,1,.038528919,.0014844777,.000057195317,2.2036738e-06,
3022,.61221558,.51799911,1,1,.1927211,.037141424,.0071579358,.0013794852,1,1,0,0,1,.1927211,.037141424,.0071579358,.0013794852,.094216466
3022,1,.59636056,1,1,.22443116,.050369345,.01130445,.0025370708,2,2,0,0,1,.22443116,.050369345,.01130445,.0025370708,.40363944
3022,1,.61221558,1,1,1,1,1,1,3,3,0,0,1,1,1,1,1,.38778442
3022,,1,,1,1,1,1,1,4,4,2,2,1,1,1,1,1,
3023,1,,,,.35581771,.12660624,.04504874,.01602914,5,5,2.1041667,2.4270833,1,.35581771,.12660624,.04504874,.01602914,
3023,1,.67790884,1,1,1,1,1,1,6,6,0,0,1,1,1,1,1,.32209116
3023,.73646116,1,1,1,1,1,1,1,7,7,0,0,1,1,1,1,1,-.26353884
3023,1,1,1,1,.47292235,.22365555,.10577171,.050021809,8,8,0,0,1,.47292235,.22365555,.10577171,.050021809,0
3023,,.73646116,,1,1,1,1,1,9,9,3,3.875,1,1,1,1,1,
3024,1,,,,1,1,1,1,10,10,1.5386904,1.7648809,1,1,1,1,1,
3024,.7236079,1,1,1,1,1,1,1,11,11,0,0,1,1,1,1,1,-.2763921
3024,.72835618,1,1,1,.49984655,.24984658,.12488495,.062423307,12,12,0,0,1,.49984655,.24984658,.12488495,.062423307,-.27164382
3024,.67199802,.7236079,1,1,.45671237,.20858619,.095263891,.043508198,13,13,0,1,1,.45671237,.20858619,.095263891,.043508198,-.051609874
3024,,.72835618,,1,.45671105,.20858499,.095263071,.043507695,14,14,0,2,1,.45671105,.20858499,.095263071,.043507695,
3025,.68697321,,,,.45263854,.20488164,.092737325,.041976489,15,15,1.4090909,1.65,1,.45263854,.20488164,.092737325,.041976489,
3025,.65939659,.72631925,1,1,.37394643,.13983592,.052291147,.019554088,16,16,0,4,1,.37394643,.13983592,.052291147,.019554088,-.066922665
3025,.80254537,.68697321,1,1,.31879321,.10162911,.032398671,.010328475,17,17,0,0,1,.31879321,.10162911,.032398671,.010328475,.11557215
3025,1,.65939659,1,1,.60509074,.36613479,.22154477,.13405469,0,0,0,0,1,.60509074,.36613479,.22154477,.13405469,.34060341
3025,,.80254537,,1,1,1,1,1,1,1,3,3.5999999,1,1,1,1,1,
3026,.58566451,,,,.220348,.04855324,.01069861,.0023574173,2,2,.31111112,.45555556,1,.220348,.04855324,.01069861,.0023574173,
3026,.71745491,.53129292,1,1,.22214445,.049348157,.01096242,.0024352407,3,3,0,0,1,.22214445,.049348157,.01096242,.0024352407,.18616199
3026,1,.58566451,1,1,.49787617,.24788068,.12341388,.06144483,4,4,0,0,1,.49787617,.24788068,.12341388,.06144483,.41433549
3026,,.71745491,,1,1,1,1,1,5,5,.33333334,.66666669,1,1,1,1,1,
3031,.73945963,,,,.2431328,.059113558,.014372445,.0034944129,0,0,.82738096,.86309522,1,.2431328,.059113558,.014372445,.0034944129,
3031,.71525955,.62156641,1,1,.47891927,.22936366,.10984668,.052607689,1,1,0,1,1,.47891927,.22936366,.10984668,.052607689,.093693137
3031,,.73945963,,1,.43051913,.18534672,.079795308,.034353409,2,2,0,0,1,.43051913,.18534672,.079795308,.034353409,
3032,1,,,,.34912369,.12188735,.04255376,.014856526,3,3,1.8214285,1.8392857,1,.34912369,.12188735,.04255376,.014856526,
3032,.70942438,.67319369,1,1,1,1,1,1,4,4,0,0,1,1,1,1,1,.036230683
3032,1,1,1,1,.41884872,.17543425,.073480412,.030777177,5,5,0,0,1,.41884872,.17543425,.073480412,.030777177,0
3032,1,.70942438,1,1,1,1,1,1,6,6,0,0,1,1,1,1,1,.29057562
3032,,1,,1,1,1,1,1,7,7,2,2,1,1,1,1,1,
3033,1,,,,.44705275,.19985616,.089346245,.039942484,8,8,2.1041667,2.4270833,1,.44705275,.19985616,.089346245,.039942484,
3033,.71035838,.72352636,1,1,1,1,1,1,9,9,0,0,1,1,1,1,1,-.013167977
3033,.47827607,1,1,1,.42071673,.17700256,.074467942,.031329911,10,10,0,0,1,.42071673,.17700256,.074467942,.031329911,-.52172393
3033,.37658352,.71035838,1,1,.20125955,.040505409,.0081521003,.001640688,11,11,5,5,1,.20125955,.040505409,.0081521003,.001640688,-.33377486
3033,,.47827607,,1,.01982978,.00039322017,7.7974692e-06,1.5462210e-07,0,0,3,3.875,1,.01982978,.00039322017,7.7974692e-06,1.5462210e-07,
3034,.49528101,,,,1,1,1,1,0,0,1.5386904,1.7648809,1,1,1,1,1,
3034,1,1,1,1,.11094511,.012308816,.0013656029,.00015150696,0,0,0,0,1,.11094511,.012308816,.0013656029,.00015150696,0
3034,.75245905,.49528101,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,.25717804
3034,.72308236,1,1,1,.5049181,.2549423,.12872498,.064995572,2,2,0,0,1,.5049181,.2549423,.12872498,.064995572,-.27691764
3034,,.75245905,,1,.4461647,.19906294,.088814855,.039626054,3,3,0,0,1,.4461647,.19906294,.088814855,.039626054,
3035,.6741302,,,,1,1,1,1,4,4,1.4090909,1.65,1,1,1,1,1,
3035,1,1,1,1,.3482604,.1212853,.042238869,.014710126,5,5,0,0,1,.3482604,.1212853,.042238869,.014710126,0
3035,1,.6741302,1,1,1,1,1,1,6,6,0,0,1,1,1,1,1,.3258698
3035,1,1,1,1,1,1,1,1,7,7,0,0,1,1,1,1,1,0
3035,,1,,1,1,1,1,1,8,8,3,3.5999999,1,1,1,1,1,
3036,.44219205,,,,-.060893655,.0037080371,-.00022579594,.00001374954,9,9,.31111112,.45555556,0,0,0,0,0,
3036,.53146005,.44306409,1,0,-.10440639,.010900694,-.001138102,.00011882512,0,0,1,1,0,0,0,0,0,.088395953
3036,.56962669,.44219205,1,0,.076151103,.0057989904,.00044159952,.00003362829,0,0,2,2,1,.076151103,.0057989904,.00044159952,.00003362829,.12743464
3036,,.53146005,,1,.15439442,.023837637,.003680398,.00056823291,1,1,0,0,1,.15439442,.023837637,.003680398,.00056823291,
3041,.59174019,,,,.0097911954,.000095867508,9.3865748e-07,9.1905790e-09,0,0,.82738096,.86309522,1,.0097911954,.000095867508,9.3865748e-07,9.1905790e-09,
3041,.56940454,.49491006,1,1,.18348038,.03366505,.0061768764,.0011333356,1,1,0,0,1,.18348038,.03366505,.0061768764,.0011333356,.074494481
3041,,.59174019,,1,.14366761,.020640383,.0029653544,.00042602536,2,2,0,0,1,.14366761,.020640383,.0029653544,.00042602536,
3042,.57131755,,,,.093062997,.0086607216,.00080599269,.000075008094,3,3,1.8214285,1.8392857,1,.093062997,.0086607216,.00080599269,.000075008094,
3042,.59431541,.54421568,1,1,.14263508,.020344766,.0029018773,.00041390947,4,4,0,0,1,.14263508,.020344766,.0029018773,.00041390947,.05009973
3042,.63788074,.57131755,1,1,.18863082,.035581585,.0067117838,.0012660492,5,5,0,0,1,.18863082,.035581585,.0067117838,.0012660492,.066563189
3042,.64526403,.59431541,1,1,.27576146,.076044381,.02097011,.0057827476,6,6,0,0,1,.27576146,.076044381,.02097011,.0057827476,.05094862
3042,,.63788074,,1,.29052806,.084406555,.024522472,.0071244664,7,7,0,0,1,.29052806,.084406555,.024522472,.0071244664,
3043,.7175321,,,,.80919266,.65479279,.52985346,.42875355,8,8,2.1041667,2.4270833,1,.80919266,.65479279,.52985346,.42875355,
3043,1,.90459633,1,1,.43506423,.18928088,.082349338,.035827253,9,9,0,0,1,.43506423,.18928088,.082349338,.035827253,.095403671
3043,.60950172,.7175321,1,1,1,1,1,1,10,10,0,0,1,1,1,1,1,-.10803038
3043,.54330248,1,1,1,.21900344,.047962505,.010503954,.0023004019,11,11,0,0,1,.21900344,.047962505,.010503954,.0023004019,-.45669752
3043,,.60950172,,1,.086604983,.0075004231,.00064957398,.000056256344,12,12,0,2,1,.086604983,.0075004231,.00064957398,.000056256344,
3044,.50848395,,,,.04614222,.0021291045,.00009824161,4.5330862e-06,1,1,1.5386904,1.7648809,1,.04614222,.0021291045,.00009824161,4.5330862e-06,
3044,.52074534,.49591184,1,1,.16119823,.025984868,.004188715,.00067521341,2,2,0,0,1,.16119823,.025984868,.004188715,.00067521341,.0248335
3044,1,.50848395,1,1,.041490704,.0017214785,.000071425355,2.9634882e-06,3,3,0,0,1,.041490704,.0017214785,.000071425355,2.9634882e-06,.49151605
3044,.51898038,.52074534,1,1,1,1,1,1,4,4,0,0,1,1,1,1,1,-.0017649531
3044,,1,,1,.037960738,.0014410176,.000054702094,2.0765317e-06,0,1,2.5714285,3.1428571,1,.037960738,.0014410176,.000054702094,2.0765317e-06,
3045,.74199653,,,,.19060048,.036328543,.0069242381,.0013197631,1,2,1.4090909,1.65,1,.19060048,.036328543,.0069242381,.0013197631,
3045,.88854432,.59530026,1,1,.48399305,.23424928,.11337502,.054872721,2,3,0,0,1,.48399305,.23424928,.11337502,.054872721,.29324406
3045,.70313185,.74199653,1,1,.77708864,.60386676,.46925801,.36465505,3,4,0,0,1,.77708864,.60386676,.46925801,.36465505,-.038864672
3045,.65534627,.88854432,1,1,.40626371,.16505021,.067053907,.027241569,4,5,0,0,1,.40626371,.16505021,.067053907,.027241569,-.23319805
3045,,.70313185,,1,.31069258,.096529879,.029991116,.0093180174,5,6,0,0,1,.31069258,.096529879,.029991116,.0093180174,
3046,1,,,,.41505757,.17227279,.071503125,.029677913,6,7,.31111112,.45555556,1,.41505757,.17227279,.071503125,.029677913,
3046,.71661502,.67700779,1,1,1,1,1,1,7,8,0,0,1,1,1,1,1,.039607227
3046,1,1,1,1,.43323004,.18768828,.081312194,.035226885,8,9,0,0,1,.43323004,.18768828,.081312194,.035226885,0
3046,,.71661502,,1,1,1,1,1,9,10,.33333334,.66666669,1,1,1,1,1,
3051,0,,,,-.43557566,.18972616,-.082640097,.035996016,0,0,.82738096,.86309522,0,0,0,0,0,
3051,.23875193,.28044552,1,0,-1,1,-1,1,0,0,1,1,0,0,0,0,0,-.041693583
3051,,0,,0,-.5224961,.27300218,-.14264257,.074530192,0,0,2,2,0,0,0,0,0,
3052,0,,,,-.52194506,.27242664,-.14219174,.074216276,0,0,1.8214285,1.8392857,0,0,0,0,0,
3052,.26718125,.2368021,1,0,-1,1,-1,1,0,0,4,4,0,0,0,0,0,.030379146
3052,.33981732,0,1,0,-.46563753,.21681832,-.10095874,.04701018,0,0,5,5,0,0,0,0,0,.33981732
3052,.45486131,.26718125,1,0,-.3203654,.10263399,-.032880377,.010533736,0,0,6,6,0,0,0,0,0,.18768007
3052,,.33981732,,0,-.090277344,.0081499992,-.00073576026,.000066422479,0,0,0,0,0,0,0,0,0,
3053,.34990183,,,,-.1477401,.021827135,-.0032247431,.00047642385,8,8,2.1041667,2.4270833,0,0,0,0,0,
3053,.25189948,.42612997,1,0,-.30019632,.090117827,-.027053041,.0081212232,0,0,2,2,0,0,0,0,0,-.17423049
3053,.39590436,.34990183,1,0,-.49620104,.24621548,-.12217237,.060622059,0,0,3,3,0,0,0,0,0,.046002537
3053,.36701897,.25189948,1,0,-.20819128,.043343607,-.0090237604,.0018786683,0,0,4,4,0,0,0,0,0,.11511949
3053,,.39590436,,0,-.26596209,.070735835,-.018813051,.0050035585,0,0,5,5,0,0,0,0,0,
3054,.60639554,,,,-.087289244,.0076194122,-.00066509272,.000058055441,0,0,1.5386904,1.7648809,0,0,0,0,0,
3054,.67311543,.44719681,1,0,.21279109,.045280047,.0096351905,.0020502827,0,0,1,1,1,.21279109,.045280047,.0096351905,.0020502827,.22591862
3054,.52211076,.60639554,1,1,.34623086,.11987581,.041504707,.01437021,1,1,0,1,1,.34623086,.11987581,.041504707,.01437021,-.084284782
3054,.65969467,.67311543,1,1,.24016654,.05767997,.013852799,.0033269788,0,0,0,0,1,.24016654,.05767997,.013852799,.0033269788,-.013420761
3054,,.52211076,,1,.31938931,.10200953,.032580756,.010405945,1,1,0,0,1,.31938931,.10200953,.032580756,.010405945,
3055,.53355861,,,,.69499576,.48301911,.33569622,.23330745,2,2,1.4090909,1.65,1,.69499576,.48301911,.33569622,.23330745,
3055,1,.84749788,1,1,.067117214,.0045047202,.0003023443,.000020292506,0,0,0,0,1,.067117214,.0045047202,.0003023443,.000020292506,.15250212
3055,.84117419,.53355861,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,.30761558
3055,.52181077,1,1,1,.68234837,.4655993,.31770092,.2167827,2,2,0,0,1,.68234837,.4655993,.31770092,.2167827,-.47818923
3055,,.84117419,,1,.04362151,.0019028361,.00008300459,3.6207855e-06,3,3,3,3.5999999,1,.04362151,.0019028361,.00008300459,3.6207855e-06,
3056,.69852924,,,,.14682788,.021558424,.0031653778,.0004647657,0,0,.31111112,.45555556,1,.14682788,.021558424,.0031653778,.0004647657,
3056,1,.52213264,1,1,.39705849,.15765545,.06259843,.024855239,1,1,0,1,1,.39705849,.15765545,.06259843,.024855239,.47786736
3056,.70731586,.69852924,1,1,1,1,1,1,2,2,0,0,1,1,1,1,1,.0087866187
3056,,1,,1,.41463172,.17191947,.071283266,.029556302,3,3,.33333334,.66666669,1,.41463172,.17191947,.071283266,.029556302,
3061,0,,,,-.40416801,.16335177,-.066021562,.026683804,0,0,.82738096,.86309522,0,0,0,0,0,
3061,.26286206,.297916,1,0,-1,1,-1,1,0,0,1,1,0,0,0,0,0,-.035053939
3061,,0,,0,-.47427586,.22493759,-.10668246,.050596919,0,0,0,0,0,0,0,0,0,
3062,.28820121,,,,-.95073318,.90389359,-.85936165,.81702363,0,0,1.8214285,1.8392857,0,0,0,0,0,
3062,0,0,1,0,-.42359757,.17943491,-.076008193,.032196887,0,0,2,2,0,0,0,0,0,0
3062,0,.28820121,1,0,-1,1,-1,1,0,0,3,3,0,0,0,0,0,-.28820121
3062,.34071296,0,1,0,-1,1,-1,1,0,0,4,4,0,0,0,0,0,.34071296
3062,,0,,0,-.31857407,.10148944,-.032331903,.010300106,0,0,5,5,0,0,0,0,0,
3063,.35393542,,,,-.12378597,.015322967,-.0018967683,.00023479332,0,0,2.1041667,2.4270833,0,0,0,0,0,
3063,.34294489,.43810701,1,0,-.29212916,.085339442,-.02493014,.007282821,0,0,7,7,0,0,0,0,0,-.095162123
3063,.33921498,.35393542,1,0,-.31411025,.098665252,-.030991767,.0097348318,0,0,8,8,0,0,0,0,0,-.01472044
3063,.61693776,.34294489,1,0,-.32157004,.10340729,-.033252686,.010693068,0,0,9,9,0,0,0,0,0,.27399287
3063,,.33921498,,0,.23387551,.054697756,.012792465,.0029918444,0,0,0,0,1,.23387551,.054697756,.012792465,.0029918444,
3064,1,,,,.28116548,.079054028,.022227263,.0062495391,1,1,1.5386904,1.7648809,1,.28116548,.079054028,.022227263,.0062495391,
3064,.54805553,.64058274,1,1,1,1,1,1,2,2,0,0,1,1,1,1,1,-.092527211
3064,.53761697,1,1,1,.13483405,.018180221,.002451313,.00033052044,3,3,0,0,1,.13483405,.018180221,.002451313,.00033052044,-.46238303
3064,.50822842,.54805553,1,1,.075233936,.0056601451,.00042583499,.000032037242,0,0,0,1,1,.075233936,.0056601451,.00042583499,.000032037242,-.039827108
3064,,.53761697,,1,.037416905,.0014000247,.000052384596,1.9600693e-06,1,1,0,0,1,.037416905,.0014000247,.000052384596,1.9600693e-06,
3065,.70381403,,,,.15657362,.024515299,.0038384493,.00060099992,2,2,1.4090909,1.65,1,.15657362,.024515299,.0038384493,.00060099992,
3065,1,.57828683,1,1,.4394049,.19307667,.084838837,.0372786,0,0,0,0,1,.4394049,.19307667,.084838837,.0372786,.42171317
3065,.69710666,.70381403,1,1,1,1,1,1,3,3,0,0,1,1,1,1,1,-.0067073703
3065,.65058553,1,1,1,.39421335,.15540417,.061262395,.024150454,4,4,0,0,1,.39421335,.15540417,.061262395,.024150454,-.34941447
3065,,.69710666,,1,.30117103,.090703994,.027317416,.0082272142,5,5,0,0,1,.30117103,.090703994,.027317416,.0082272142,
3066,.47403643,,,,-.099916011,.009983209,-.00099748245,.000099664467,6,6,.31111112,.45555556,0,0,0,0,0,
3066,.48226699,.45004198,1,0,-.031208068,.0009739435,-.000030394896,9.4856597e-07,0,0,1,1,0,0,0,0,0,.032225013
3066,.54565781,.47403643,1,0,.0013053715,1.7039948e-06,2.2243463e-09,2.9035984e-12,0,1,2,2,1,.0013053715,1.7039948e-06,2.2243463e-09,2.9035984e-12,.071621388
3066,,.48226699,,1,.12180078,.01483543,.001806967,.00022008999,1,2,2,3,1,.12180078,.01483543,.001806967,.00022008999,
3071,.79206926,,,,.22952896,.052683543,.012092399,.0027755559,0,0,.82738096,.86309522,1,.22952896,.052683543,.012092399,.0027755559,
3071,.78473485,.60749435,1,1,.58413851,.34121782,.19931845,.11642959,1,1,0,0,1,.58413851,.34121782,.19931845,.11642959,.17724049
3071,,.79206926,,1,.57707322,.3330135,.19217317,.11089799,2,2,0,0,1,.57707322,.3330135,.19217317,.11089799,
3072,0,,,,.50209677,.25210118,.12657918,.063555002,3,3,1.8214285,1.8392857,1,.50209677,.25210118,.12657918,.063555002,
3072,.64471042,.74722958,1,1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,-.10251915
3072,.75582731,0,1,0,.28942087,.083764441,.024243178,.0070164818,5,5,0,0,1,.28942087,.083764441,.024243178,.0070164818,.75582731
3072,1,.64471042,1,1,.51165462,.26179045,.13394628,.06853424,6,6,0,1,1,.51165462,.26179045,.13394628,.06853424,.35528958
3072,,.75582731,,1,1,1,1,1,7,7,2,2,1,1,1,1,1,
3073,.76947546,,,,.4316431,.18631576,.080421917,.034713563,4,4,2.1041667,2.4270833,1,.4316431,.18631576,.080421917,.034713563,
3073,.74494153,.71582156,1,1,.53895092,.2904681,.15654805,.084371716,5,5,0,2,1,.53895092,.2904681,.15654805,.084371716,.029119968
3073,.62515754,.76947546,1,1,.48988304,.23998539,.11756477,.057592988,6,6,0,3,1,.48988304,.23998539,.11756477,.057592988,-.14431792
3073,.72221041,.74494153,1,1,.25031504,.062657617,.015684145,.0039259773,7,7,0,0,1,.25031504,.062657617,.015684145,.0039259773,-.022731125
3073,,.62515754,,1,.44442081,.19750986,.087777495,.039010145,8,8,0,4,1,.44442081,.19750986,.087777495,.039010145,
3074,.79781747,,,,.35497868,.12600987,.044730816,.015878486,9,9,1.5386904,1.7648809,1,.35497868,.12600987,.044730816,.015878486,
3074,.76914245,.67748934,1,1,.59563494,.35478097,.21131995,.12586954,10,10,0,0,1,.59563494,.35478097,.21131995,.12586954,.091653109
3074,.84841406,.79781747,1,1,.59331179,.35201886,.20885696,.12391729,0,0,0,0,1,.59331179,.35201886,.20885696,.12391729,.050596595
3074,1,.76914245,1,1,.69682813,.48556945,.33835843,.23577768,1,1,0,0,1,.69682813,.48556945,.33835843,.23577768,.23085755
3074,,.84841406,,1,1,1,1,1,2,2,2.5714285,3.1428571,1,1,1,1,1,
3075,.71414661,,,,.55689204,.31012875,.17270823,.096179835,3,3,1.4090909,1.65,1,.55689204,.31012875,.17270823,.096179835,
3075,1,.77844602,1,1,.42829323,.18343508,.078564003,.033648431,4,4,0,0,1,.42829323,.18343508,.078564003,.033648431,.22155398
3075,1,.71414661,1,1,1,1,1,1,5,5,0,0,1,1,1,1,1,.28585339
3075,1,1,1,1,1,1,1,1,6,6,0,0,1,1,1,1,1,0
3075,,1,,1,1,1,1,1,7,7,3,3.5999999,1,1,1,1,1,
3076,.64448261,,,,.34304848,.11768226,.040370721,.013849115,8,8,.31111112,.45555556,1,.34304848,.11768226,.040370721,.013849115,
3076,.69854414,.62104648,1,1,.28896526,.083500922,.024128864,.0069724033,9,9,0,0,1,.28896526,.083500922,.024128864,.0069724033,.077497661
3076,.70653862,.64448261,1,1,.39708829,.15767911,.062612526,.024862701,10,10,0,0,1,.39708829,.15767911,.062612526,.024862701,.062056005
3076,,.69854414,,1,.41307721,.17063278,.070484512,.029115545,11,11,0,1,1,.41307721,.17063278,.070484512,.029115545,
3081,.48964748,,,,-.2703526,.073090531,-.019760216,.0053422255,0,0,.82738096,.86309522,0,0,0,0,0,
3081,.46112648,.3648237,1,0,-.020705074,.00042870009,-8.8762672e-06,1.8378377e-07,0,1,1,1,0,0,0,0,0,.096302778
3081,,.48964748,,0,-.077747077,.0060446081,-.00046995061,.000036537283,0,0,2,2,0,0,0,0,0,
3082,.53193706,,,,-.022543818,.00050822372,-.000011457303,2.5829135e-07,0,1,1.8214285,1.8392857,0,0,0,0,0,
3082,.54784775,.48663607,1,0,.063874125,.0040799039,.0002606003,.000016645616,0,0,4,4,1,.063874125,.0040799039,.0002606003,.000016645616,.061211675
